SOURCE	TARGET	count
CCL4+ Mac_RA_AT	Proliferating CD8+ T_RA_BT	85
CCL4+ Mac_RA_AT	GZMK+ CD8+ Tem1_RA_BT	68
CCL4+ Mac_RA_AT	Proliferating NK_RA_BT	42
CCL4+ Mac_RA_AT	GZMK+ CD8+ NKTem_RA_BT	65
CCL4+ Mac_RA_AT	GNLY+ NK_RA_AT	72
CCL4+ Mac_RA_AT	Naive T_RA_AT	50
CCL4+ Mac_RA_AT	ZNF683+ CD8+ Trm_RA_AT	62
CCL4+ Mac_RA_AT	Proliferating NK_RA_AT	49
CCL4+ Mac_RA_AT	Treg_RA_AT	62
CCL4+ Mac_RA_AT	CD4+ Tex_RA_AT	73
CCL4+ Mac_RA_AT	GZMK+ CD8+ Tem2_RA_AT	43
CCL4+ Mac_RA_AT	GZMK+ CD8+ Tem1_RA_AT	55
CCL4+ Mac_RA_AT	Proliferating CD8+ T_RA_AT	80
CCL4+ Mac_RA_AT	GZMK+ CD8+ NKTem_RA_AT	51
ZNF683+ CD8+ Trm_OA_BT	SPP1+ Mac_OA_BT	6
ZNF683+ CD8+ Trm_OA_BT	C1QC+ Mac_OA_BT	11
ZNF683+ CD8+ Trm_OA_BT	S100A12+ Mac_OA_BT	2
ZNF683+ CD8+ Trm_OA_BT	IEG Mac_OA_BT	3
ZNF683+ CD8+ Trm_OA_BT	Mac_OA_BT	3
ZNF683+ CD8+ Trm_OA_BT	CCL4+ Mac_OA_BT	2
ZNF683+ CD8+ Trm_OA_BT	SPP1+ Mac_RA_BT	34
ZNF683+ CD8+ Trm_OA_BT	S100A12+ Mac_RA_BT	29
ZNF683+ CD8+ Trm_OA_BT	IEG Mac_RA_BT	27
ZNF683+ CD8+ Trm_OA_BT	Mac_RA_BT	21
ZNF683+ CD8+ Trm_OA_BT	C1QC+ Mac_RA_BT	23
ZNF683+ CD8+ Trm_OA_BT	CCL4+ Mac_RA_BT	34
ZNF683+ CD8+ Trm_OA_BT	Mac_RA_AT	13
ZNF683+ CD8+ Trm_OA_BT	C1QC+ Mac_RA_AT	29
ZNF683+ CD8+ Trm_OA_BT	SPP1+ Mac_RA_AT	22
ZNF683+ CD8+ Trm_OA_BT	S100A12+ Mac_RA_AT	19
ZNF683+ CD8+ Trm_OA_BT	IEG Mac_RA_AT	10
ZNF683+ CD8+ Trm_OA_BT	CCL4+ Mac_RA_AT	35
ZNF683+ CD8+ Trm_OA_BT	ZNF683+ CD8+ Trm_OA_BT	2
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ NKTem_OA_BT	4
ZNF683+ CD8+ Trm_OA_BT	GNLY+ NK_OA_BT	2
ZNF683+ CD8+ Trm_OA_BT	Naive T_OA_BT	5
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ Tem2_OA_BT	3
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ Tem1_OA_BT	4
ZNF683+ CD8+ Trm_OA_BT	Proliferating CD8+ T_OA_BT	9
ZNF683+ CD8+ Trm_OA_BT	CD4+ Tex_OA_BT	3
ZNF683+ CD8+ Trm_OA_BT	Treg_OA_BT	3
ZNF683+ CD8+ Trm_OA_BT	Proliferating NK_OA_BT	7
ZNF683+ CD8+ Trm_OA_BT	Naive T_RA_BT	9
ZNF683+ CD8+ Trm_OA_BT	Treg_RA_BT	9
ZNF683+ CD8+ Trm_OA_BT	CD4+ Tex_RA_BT	12
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ Tem2_RA_BT	8
ZNF683+ CD8+ Trm_OA_BT	GNLY+ NK_RA_BT	11
ZNF683+ CD8+ Trm_OA_BT	ZNF683+ CD8+ Trm_RA_BT	8
ZNF683+ CD8+ Trm_OA_BT	Proliferating CD8+ T_RA_BT	11
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ Tem1_RA_BT	8
ZNF683+ CD8+ Trm_OA_BT	Proliferating NK_RA_BT	4
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ NKTem_RA_BT	8
ZNF683+ CD8+ Trm_OA_BT	GNLY+ NK_RA_AT	11
ZNF683+ CD8+ Trm_OA_BT	Naive T_RA_AT	7
ZNF683+ CD8+ Trm_OA_BT	ZNF683+ CD8+ Trm_RA_AT	7
ZNF683+ CD8+ Trm_OA_BT	Proliferating NK_RA_AT	9
ZNF683+ CD8+ Trm_OA_BT	Treg_RA_AT	11
ZNF683+ CD8+ Trm_OA_BT	CD4+ Tex_RA_AT	12
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ Tem2_RA_AT	5
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ Tem1_RA_AT	7
ZNF683+ CD8+ Trm_OA_BT	Proliferating CD8+ T_RA_AT	12
ZNF683+ CD8+ Trm_OA_BT	GZMK+ CD8+ NKTem_RA_AT	8
GZMK+ CD8+ NKTem_OA_BT	SPP1+ Mac_OA_BT	7
GZMK+ CD8+ NKTem_OA_BT	C1QC+ Mac_OA_BT	17
GZMK+ CD8+ NKTem_OA_BT	S100A12+ Mac_OA_BT	2
GZMK+ CD8+ NKTem_OA_BT	IEG Mac_OA_BT	3
GZMK+ CD8+ NKTem_OA_BT	Mac_OA_BT	5
GZMK+ CD8+ NKTem_OA_BT	CCL4+ Mac_OA_BT	1
GZMK+ CD8+ NKTem_OA_BT	SPP1+ Mac_RA_BT	48
GZMK+ CD8+ NKTem_OA_BT	S100A12+ Mac_RA_BT	38
GZMK+ CD8+ NKTem_OA_BT	IEG Mac_RA_BT	35
GZMK+ CD8+ NKTem_OA_BT	Mac_RA_BT	25
GZMK+ CD8+ NKTem_OA_BT	C1QC+ Mac_RA_BT	37
GZMK+ CD8+ NKTem_OA_BT	CCL4+ Mac_RA_BT	42
GZMK+ CD8+ NKTem_OA_BT	Mac_RA_AT	19
GZMK+ CD8+ NKTem_OA_BT	C1QC+ Mac_RA_AT	39
GZMK+ CD8+ NKTem_OA_BT	SPP1+ Mac_RA_AT	32
GZMK+ CD8+ NKTem_OA_BT	S100A12+ Mac_RA_AT	27
GZMK+ CD8+ NKTem_OA_BT	IEG Mac_RA_AT	11
GZMK+ CD8+ NKTem_OA_BT	CCL4+ Mac_RA_AT	43
GZMK+ CD8+ NKTem_OA_BT	ZNF683+ CD8+ Trm_OA_BT	4
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ NKTem_OA_BT	2
GZMK+ CD8+ NKTem_OA_BT	GNLY+ NK_OA_BT	4
GZMK+ CD8+ NKTem_OA_BT	Naive T_OA_BT	5
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ Tem2_OA_BT	5
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ Tem1_OA_BT	6
GZMK+ CD8+ NKTem_OA_BT	Proliferating CD8+ T_OA_BT	12
GZMK+ CD8+ NKTem_OA_BT	CD4+ Tex_OA_BT	5
GZMK+ CD8+ NKTem_OA_BT	Treg_OA_BT	3
GZMK+ CD8+ NKTem_OA_BT	Proliferating NK_OA_BT	10
GZMK+ CD8+ NKTem_OA_BT	Naive T_RA_BT	17
GZMK+ CD8+ NKTem_OA_BT	Treg_RA_BT	18
GZMK+ CD8+ NKTem_OA_BT	CD4+ Tex_RA_BT	18
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ Tem2_RA_BT	17
GZMK+ CD8+ NKTem_OA_BT	GNLY+ NK_RA_BT	17
GZMK+ CD8+ NKTem_OA_BT	ZNF683+ CD8+ Trm_RA_BT	18
GZMK+ CD8+ NKTem_OA_BT	Proliferating CD8+ T_RA_BT	23
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ Tem1_RA_BT	17
GZMK+ CD8+ NKTem_OA_BT	Proliferating NK_RA_BT	10
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ NKTem_RA_BT	16
GZMK+ CD8+ NKTem_OA_BT	GNLY+ NK_RA_AT	14
GZMK+ CD8+ NKTem_OA_BT	Naive T_RA_AT	9
GZMK+ CD8+ NKTem_OA_BT	ZNF683+ CD8+ Trm_RA_AT	12
GZMK+ CD8+ NKTem_OA_BT	Proliferating NK_RA_AT	10
GZMK+ CD8+ NKTem_OA_BT	Treg_RA_AT	17
GZMK+ CD8+ NKTem_OA_BT	CD4+ Tex_RA_AT	16
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ Tem2_RA_AT	11
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ Tem1_RA_AT	12
GZMK+ CD8+ NKTem_OA_BT	Proliferating CD8+ T_RA_AT	22
GZMK+ CD8+ NKTem_OA_BT	GZMK+ CD8+ NKTem_RA_AT	10
GNLY+ NK_OA_BT	SPP1+ Mac_OA_BT	4
GNLY+ NK_OA_BT	C1QC+ Mac_OA_BT	13
GNLY+ NK_OA_BT	S100A12+ Mac_OA_BT	0
GNLY+ NK_OA_BT	IEG Mac_OA_BT	2
GNLY+ NK_OA_BT	Mac_OA_BT	4
GNLY+ NK_OA_BT	CCL4+ Mac_OA_BT	0
GNLY+ NK_OA_BT	SPP1+ Mac_RA_BT	28
GNLY+ NK_OA_BT	S100A12+ Mac_RA_BT	27
GNLY+ NK_OA_BT	IEG Mac_RA_BT	22
GNLY+ NK_OA_BT	Mac_RA_BT	21
GNLY+ NK_OA_BT	C1QC+ Mac_RA_BT	25
GNLY+ NK_OA_BT	CCL4+ Mac_RA_BT	25
GNLY+ NK_OA_BT	Mac_RA_AT	13
GNLY+ NK_OA_BT	C1QC+ Mac_RA_AT	26
GNLY+ NK_OA_BT	SPP1+ Mac_RA_AT	15
GNLY+ NK_OA_BT	S100A12+ Mac_RA_AT	22
GNLY+ NK_OA_BT	IEG Mac_RA_AT	8
GNLY+ NK_OA_BT	CCL4+ Mac_RA_AT	30
GNLY+ NK_OA_BT	ZNF683+ CD8+ Trm_OA_BT	2
GNLY+ NK_OA_BT	GZMK+ CD8+ NKTem_OA_BT	4
GNLY+ NK_OA_BT	GNLY+ NK_OA_BT	2
GNLY+ NK_OA_BT	Naive T_OA_BT	4
GNLY+ NK_OA_BT	GZMK+ CD8+ Tem2_OA_BT	2
GNLY+ NK_OA_BT	GZMK+ CD8+ Tem1_OA_BT	3
GNLY+ NK_OA_BT	Proliferating CD8+ T_OA_BT	11
GNLY+ NK_OA_BT	CD4+ Tex_OA_BT	4
GNLY+ NK_OA_BT	Treg_OA_BT	2
GNLY+ NK_OA_BT	Proliferating NK_OA_BT	10
GNLY+ NK_OA_BT	Naive T_RA_BT	15
GNLY+ NK_OA_BT	Treg_RA_BT	17
GNLY+ NK_OA_BT	CD4+ Tex_RA_BT	17
GNLY+ NK_OA_BT	GZMK+ CD8+ Tem2_RA_BT	15
GNLY+ NK_OA_BT	GNLY+ NK_RA_BT	17
GNLY+ NK_OA_BT	ZNF683+ CD8+ Trm_RA_BT	16
GNLY+ NK_OA_BT	Proliferating CD8+ T_RA_BT	16
GNLY+ NK_OA_BT	GZMK+ CD8+ Tem1_RA_BT	16
GNLY+ NK_OA_BT	Proliferating NK_RA_BT	7
GNLY+ NK_OA_BT	GZMK+ CD8+ NKTem_RA_BT	14
GNLY+ NK_OA_BT	GNLY+ NK_RA_AT	17
GNLY+ NK_OA_BT	Naive T_RA_AT	10
GNLY+ NK_OA_BT	ZNF683+ CD8+ Trm_RA_AT	12
GNLY+ NK_OA_BT	Proliferating NK_RA_AT	10
GNLY+ NK_OA_BT	Treg_RA_AT	16
GNLY+ NK_OA_BT	CD4+ Tex_RA_AT	15
GNLY+ NK_OA_BT	GZMK+ CD8+ Tem2_RA_AT	9
GNLY+ NK_OA_BT	GZMK+ CD8+ Tem1_RA_AT	12
GNLY+ NK_OA_BT	Proliferating CD8+ T_RA_AT	17
GNLY+ NK_OA_BT	GZMK+ CD8+ NKTem_RA_AT	11
Naive T_OA_BT	SPP1+ Mac_OA_BT	5
Naive T_OA_BT	C1QC+ Mac_OA_BT	10
Naive T_OA_BT	S100A12+ Mac_OA_BT	1
Naive T_OA_BT	IEG Mac_OA_BT	2
Naive T_OA_BT	Mac_OA_BT	1
Naive T_OA_BT	CCL4+ Mac_OA_BT	1
Naive T_OA_BT	SPP1+ Mac_RA_BT	36
Naive T_OA_BT	S100A12+ Mac_RA_BT	28
Naive T_OA_BT	IEG Mac_RA_BT	28
Naive T_OA_BT	Mac_RA_BT	18
Naive T_OA_BT	C1QC+ Mac_RA_BT	24
Naive T_OA_BT	CCL4+ Mac_RA_BT	35
Naive T_OA_BT	Mac_RA_AT	10
Naive T_OA_BT	C1QC+ Mac_RA_AT	22
Naive T_OA_BT	SPP1+ Mac_RA_AT	23
Naive T_OA_BT	S100A12+ Mac_RA_AT	19
Naive T_OA_BT	IEG Mac_RA_AT	10
Naive T_OA_BT	CCL4+ Mac_RA_AT	31
Naive T_OA_BT	ZNF683+ CD8+ Trm_OA_BT	5
Naive T_OA_BT	GZMK+ CD8+ NKTem_OA_BT	5
Naive T_OA_BT	GNLY+ NK_OA_BT	4
Naive T_OA_BT	Naive T_OA_BT	2
Naive T_OA_BT	GZMK+ CD8+ Tem2_OA_BT	3
Naive T_OA_BT	GZMK+ CD8+ Tem1_OA_BT	4
Naive T_OA_BT	Proliferating CD8+ T_OA_BT	9
Naive T_OA_BT	CD4+ Tex_OA_BT	4
Naive T_OA_BT	Treg_OA_BT	3
Naive T_OA_BT	Proliferating NK_OA_BT	6
Naive T_OA_BT	Naive T_RA_BT	8
Naive T_OA_BT	Treg_RA_BT	8
Naive T_OA_BT	CD4+ Tex_RA_BT	12
Naive T_OA_BT	GZMK+ CD8+ Tem2_RA_BT	8
Naive T_OA_BT	GNLY+ NK_RA_BT	12
Naive T_OA_BT	ZNF683+ CD8+ Trm_RA_BT	8
Naive T_OA_BT	Proliferating CD8+ T_RA_BT	11
Naive T_OA_BT	GZMK+ CD8+ Tem1_RA_BT	8
Naive T_OA_BT	Proliferating NK_RA_BT	3
Naive T_OA_BT	GZMK+ CD8+ NKTem_RA_BT	8
Naive T_OA_BT	GNLY+ NK_RA_AT	11
Naive T_OA_BT	Naive T_RA_AT	7
Naive T_OA_BT	ZNF683+ CD8+ Trm_RA_AT	8
Naive T_OA_BT	Proliferating NK_RA_AT	6
Naive T_OA_BT	Treg_RA_AT	9
Naive T_OA_BT	CD4+ Tex_RA_AT	12
Naive T_OA_BT	GZMK+ CD8+ Tem2_RA_AT	5
Naive T_OA_BT	GZMK+ CD8+ Tem1_RA_AT	7
Naive T_OA_BT	Proliferating CD8+ T_RA_AT	13
Naive T_OA_BT	GZMK+ CD8+ NKTem_RA_AT	7
GZMK+ CD8+ Tem2_OA_BT	SPP1+ Mac_OA_BT	6
GZMK+ CD8+ Tem2_OA_BT	C1QC+ Mac_OA_BT	8
GZMK+ CD8+ Tem2_OA_BT	S100A12+ Mac_OA_BT	3
GZMK+ CD8+ Tem2_OA_BT	IEG Mac_OA_BT	2
GZMK+ CD8+ Tem2_OA_BT	Mac_OA_BT	3
GZMK+ CD8+ Tem2_OA_BT	CCL4+ Mac_OA_BT	0
GZMK+ CD8+ Tem2_OA_BT	SPP1+ Mac_RA_BT	28
GZMK+ CD8+ Tem2_OA_BT	S100A12+ Mac_RA_BT	22
GZMK+ CD8+ Tem2_OA_BT	IEG Mac_RA_BT	20
GZMK+ CD8+ Tem2_OA_BT	Mac_RA_BT	16
GZMK+ CD8+ Tem2_OA_BT	C1QC+ Mac_RA_BT	17
GZMK+ CD8+ Tem2_OA_BT	CCL4+ Mac_RA_BT	25
GZMK+ CD8+ Tem2_OA_BT	Mac_RA_AT	9
GZMK+ CD8+ Tem2_OA_BT	C1QC+ Mac_RA_AT	19
GZMK+ CD8+ Tem2_OA_BT	SPP1+ Mac_RA_AT	19
GZMK+ CD8+ Tem2_OA_BT	S100A12+ Mac_RA_AT	15
GZMK+ CD8+ Tem2_OA_BT	IEG Mac_RA_AT	5
GZMK+ CD8+ Tem2_OA_BT	CCL4+ Mac_RA_AT	25
GZMK+ CD8+ Tem2_OA_BT	ZNF683+ CD8+ Trm_OA_BT	3
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ NKTem_OA_BT	5
GZMK+ CD8+ Tem2_OA_BT	GNLY+ NK_OA_BT	2
GZMK+ CD8+ Tem2_OA_BT	Naive T_OA_BT	3
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ Tem2_OA_BT	2
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ Tem1_OA_BT	5
GZMK+ CD8+ Tem2_OA_BT	Proliferating CD8+ T_OA_BT	10
GZMK+ CD8+ Tem2_OA_BT	CD4+ Tex_OA_BT	4
GZMK+ CD8+ Tem2_OA_BT	Treg_OA_BT	1
GZMK+ CD8+ Tem2_OA_BT	Proliferating NK_OA_BT	7
GZMK+ CD8+ Tem2_OA_BT	Naive T_RA_BT	11
GZMK+ CD8+ Tem2_OA_BT	Treg_RA_BT	13
GZMK+ CD8+ Tem2_OA_BT	CD4+ Tex_RA_BT	14
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ Tem2_RA_BT	10
GZMK+ CD8+ Tem2_OA_BT	GNLY+ NK_RA_BT	12
GZMK+ CD8+ Tem2_OA_BT	ZNF683+ CD8+ Trm_RA_BT	10
GZMK+ CD8+ Tem2_OA_BT	Proliferating CD8+ T_RA_BT	16
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ Tem1_RA_BT	12
GZMK+ CD8+ Tem2_OA_BT	Proliferating NK_RA_BT	6
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ NKTem_RA_BT	10
GZMK+ CD8+ Tem2_OA_BT	GNLY+ NK_RA_AT	10
GZMK+ CD8+ Tem2_OA_BT	Naive T_RA_AT	8
GZMK+ CD8+ Tem2_OA_BT	ZNF683+ CD8+ Trm_RA_AT	9
GZMK+ CD8+ Tem2_OA_BT	Proliferating NK_RA_AT	11
GZMK+ CD8+ Tem2_OA_BT	Treg_RA_AT	11
GZMK+ CD8+ Tem2_OA_BT	CD4+ Tex_RA_AT	13
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ Tem2_RA_AT	7
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ Tem1_RA_AT	10
GZMK+ CD8+ Tem2_OA_BT	Proliferating CD8+ T_RA_AT	14
GZMK+ CD8+ Tem2_OA_BT	GZMK+ CD8+ NKTem_RA_AT	10
GZMK+ CD8+ Tem1_OA_BT	SPP1+ Mac_OA_BT	3
GZMK+ CD8+ Tem1_OA_BT	C1QC+ Mac_OA_BT	10
GZMK+ CD8+ Tem1_OA_BT	S100A12+ Mac_OA_BT	1
GZMK+ CD8+ Tem1_OA_BT	IEG Mac_OA_BT	2
GZMK+ CD8+ Tem1_OA_BT	Mac_OA_BT	3
GZMK+ CD8+ Tem1_OA_BT	CCL4+ Mac_OA_BT	1
GZMK+ CD8+ Tem1_OA_BT	SPP1+ Mac_RA_BT	31
GZMK+ CD8+ Tem1_OA_BT	S100A12+ Mac_RA_BT	26
GZMK+ CD8+ Tem1_OA_BT	IEG Mac_RA_BT	24
GZMK+ CD8+ Tem1_OA_BT	Mac_RA_BT	16
GZMK+ CD8+ Tem1_OA_BT	C1QC+ Mac_RA_BT	22
GZMK+ CD8+ Tem1_OA_BT	CCL4+ Mac_RA_BT	30
GZMK+ CD8+ Tem1_OA_BT	Mac_RA_AT	13
GZMK+ CD8+ Tem1_OA_BT	C1QC+ Mac_RA_AT	26
GZMK+ CD8+ Tem1_OA_BT	SPP1+ Mac_RA_AT	21
GZMK+ CD8+ Tem1_OA_BT	S100A12+ Mac_RA_AT	22
GZMK+ CD8+ Tem1_OA_BT	IEG Mac_RA_AT	7
GZMK+ CD8+ Tem1_OA_BT	CCL4+ Mac_RA_AT	27
GZMK+ CD8+ Tem1_OA_BT	ZNF683+ CD8+ Trm_OA_BT	4
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ NKTem_OA_BT	6
GZMK+ CD8+ Tem1_OA_BT	GNLY+ NK_OA_BT	3
GZMK+ CD8+ Tem1_OA_BT	Naive T_OA_BT	4
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ Tem2_OA_BT	5
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ Tem1_OA_BT	3
GZMK+ CD8+ Tem1_OA_BT	Proliferating CD8+ T_OA_BT	11
GZMK+ CD8+ Tem1_OA_BT	CD4+ Tex_OA_BT	5
GZMK+ CD8+ Tem1_OA_BT	Treg_OA_BT	2
GZMK+ CD8+ Tem1_OA_BT	Proliferating NK_OA_BT	7
GZMK+ CD8+ Tem1_OA_BT	Naive T_RA_BT	9
GZMK+ CD8+ Tem1_OA_BT	Treg_RA_BT	11
GZMK+ CD8+ Tem1_OA_BT	CD4+ Tex_RA_BT	12
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ Tem2_RA_BT	11
GZMK+ CD8+ Tem1_OA_BT	GNLY+ NK_RA_BT	13
GZMK+ CD8+ Tem1_OA_BT	ZNF683+ CD8+ Trm_RA_BT	9
GZMK+ CD8+ Tem1_OA_BT	Proliferating CD8+ T_RA_BT	14
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ Tem1_RA_BT	10
GZMK+ CD8+ Tem1_OA_BT	Proliferating NK_RA_BT	6
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ NKTem_RA_BT	12
GZMK+ CD8+ Tem1_OA_BT	GNLY+ NK_RA_AT	13
GZMK+ CD8+ Tem1_OA_BT	Naive T_RA_AT	6
GZMK+ CD8+ Tem1_OA_BT	ZNF683+ CD8+ Trm_RA_AT	8
GZMK+ CD8+ Tem1_OA_BT	Proliferating NK_RA_AT	11
GZMK+ CD8+ Tem1_OA_BT	Treg_RA_AT	10
GZMK+ CD8+ Tem1_OA_BT	CD4+ Tex_RA_AT	12
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ Tem2_RA_AT	8
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ Tem1_RA_AT	10
GZMK+ CD8+ Tem1_OA_BT	Proliferating CD8+ T_RA_AT	13
GZMK+ CD8+ Tem1_OA_BT	GZMK+ CD8+ NKTem_RA_AT	10
Proliferating CD8+ T_OA_BT	SPP1+ Mac_OA_BT	21
Proliferating CD8+ T_OA_BT	C1QC+ Mac_OA_BT	29
Proliferating CD8+ T_OA_BT	S100A12+ Mac_OA_BT	7
Proliferating CD8+ T_OA_BT	IEG Mac_OA_BT	8
Proliferating CD8+ T_OA_BT	Mac_OA_BT	6
Proliferating CD8+ T_OA_BT	CCL4+ Mac_OA_BT	6
Proliferating CD8+ T_OA_BT	SPP1+ Mac_RA_BT	62
Proliferating CD8+ T_OA_BT	S100A12+ Mac_RA_BT	53
Proliferating CD8+ T_OA_BT	IEG Mac_RA_BT	50
Proliferating CD8+ T_OA_BT	Mac_RA_BT	42
Proliferating CD8+ T_OA_BT	C1QC+ Mac_RA_BT	53
Proliferating CD8+ T_OA_BT	CCL4+ Mac_RA_BT	59
Proliferating CD8+ T_OA_BT	Mac_RA_AT	32
Proliferating CD8+ T_OA_BT	C1QC+ Mac_RA_AT	56
Proliferating CD8+ T_OA_BT	SPP1+ Mac_RA_AT	46
Proliferating CD8+ T_OA_BT	S100A12+ Mac_RA_AT	45
Proliferating CD8+ T_OA_BT	IEG Mac_RA_AT	30
Proliferating CD8+ T_OA_BT	CCL4+ Mac_RA_AT	53
Proliferating CD8+ T_OA_BT	ZNF683+ CD8+ Trm_OA_BT	9
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ NKTem_OA_BT	12
Proliferating CD8+ T_OA_BT	GNLY+ NK_OA_BT	11
Proliferating CD8+ T_OA_BT	Naive T_OA_BT	9
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ Tem2_OA_BT	10
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ Tem1_OA_BT	11
Proliferating CD8+ T_OA_BT	Proliferating CD8+ T_OA_BT	8
Proliferating CD8+ T_OA_BT	CD4+ Tex_OA_BT	9
Proliferating CD8+ T_OA_BT	Treg_OA_BT	8
Proliferating CD8+ T_OA_BT	Proliferating NK_OA_BT	14
Proliferating CD8+ T_OA_BT	Naive T_RA_BT	16
Proliferating CD8+ T_OA_BT	Treg_RA_BT	19
Proliferating CD8+ T_OA_BT	CD4+ Tex_RA_BT	20
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ Tem2_RA_BT	17
Proliferating CD8+ T_OA_BT	GNLY+ NK_RA_BT	23
Proliferating CD8+ T_OA_BT	ZNF683+ CD8+ Trm_RA_BT	19
Proliferating CD8+ T_OA_BT	Proliferating CD8+ T_RA_BT	24
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ Tem1_RA_BT	21
Proliferating CD8+ T_OA_BT	Proliferating NK_RA_BT	11
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ NKTem_RA_BT	21
Proliferating CD8+ T_OA_BT	GNLY+ NK_RA_AT	23
Proliferating CD8+ T_OA_BT	Naive T_RA_AT	12
Proliferating CD8+ T_OA_BT	ZNF683+ CD8+ Trm_RA_AT	19
Proliferating CD8+ T_OA_BT	Proliferating NK_RA_AT	14
Proliferating CD8+ T_OA_BT	Treg_RA_AT	19
Proliferating CD8+ T_OA_BT	CD4+ Tex_RA_AT	20
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ Tem2_RA_AT	15
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ Tem1_RA_AT	16
Proliferating CD8+ T_OA_BT	Proliferating CD8+ T_RA_AT	25
Proliferating CD8+ T_OA_BT	GZMK+ CD8+ NKTem_RA_AT	17
CD4+ Tex_OA_BT	SPP1+ Mac_OA_BT	4
CD4+ Tex_OA_BT	C1QC+ Mac_OA_BT	15
CD4+ Tex_OA_BT	S100A12+ Mac_OA_BT	1
CD4+ Tex_OA_BT	IEG Mac_OA_BT	3
CD4+ Tex_OA_BT	Mac_OA_BT	2
CD4+ Tex_OA_BT	CCL4+ Mac_OA_BT	1
CD4+ Tex_OA_BT	SPP1+ Mac_RA_BT	33
CD4+ Tex_OA_BT	S100A12+ Mac_RA_BT	27
CD4+ Tex_OA_BT	IEG Mac_RA_BT	28
CD4+ Tex_OA_BT	Mac_RA_BT	20
CD4+ Tex_OA_BT	C1QC+ Mac_RA_BT	31
CD4+ Tex_OA_BT	CCL4+ Mac_RA_BT	34
CD4+ Tex_OA_BT	Mac_RA_AT	11
CD4+ Tex_OA_BT	C1QC+ Mac_RA_AT	27
CD4+ Tex_OA_BT	SPP1+ Mac_RA_AT	25
CD4+ Tex_OA_BT	S100A12+ Mac_RA_AT	21
CD4+ Tex_OA_BT	IEG Mac_RA_AT	11
CD4+ Tex_OA_BT	CCL4+ Mac_RA_AT	34
CD4+ Tex_OA_BT	ZNF683+ CD8+ Trm_OA_BT	3
CD4+ Tex_OA_BT	GZMK+ CD8+ NKTem_OA_BT	5
CD4+ Tex_OA_BT	GNLY+ NK_OA_BT	4
CD4+ Tex_OA_BT	Naive T_OA_BT	4
CD4+ Tex_OA_BT	GZMK+ CD8+ Tem2_OA_BT	4
CD4+ Tex_OA_BT	GZMK+ CD8+ Tem1_OA_BT	5
CD4+ Tex_OA_BT	Proliferating CD8+ T_OA_BT	9
CD4+ Tex_OA_BT	CD4+ Tex_OA_BT	2
CD4+ Tex_OA_BT	Treg_OA_BT	2
CD4+ Tex_OA_BT	Proliferating NK_OA_BT	6
CD4+ Tex_OA_BT	Naive T_RA_BT	8
CD4+ Tex_OA_BT	Treg_RA_BT	10
CD4+ Tex_OA_BT	CD4+ Tex_RA_BT	12
CD4+ Tex_OA_BT	GZMK+ CD8+ Tem2_RA_BT	8
